550225 7.978 /home/saulius/struct/cod/hkl/2/2219549.hkl
549832 7.704 /home/saulius/struct/cod/hkl/2/2224434.hkl
548698 8.467 /home/saulius/struct/cod/hkl/2/2220450.hkl
544056 8.026 /home/saulius/struct/cod/hkl/2/2225980.hkl
543963 8.049 /home/saulius/struct/cod/hkl/2/2017430.hkl
543190 7.238 /home/saulius/struct/cod/hkl/2/2227102.hkl
541546 7.455 /home/saulius/struct/cod/hkl/2/2224104.hkl
540075 8.143 /home/saulius/struct/cod/hkl/2/2224972.hkl
537522 8.146 /home/saulius/struct/cod/hkl/2/2017321.hkl
536510 8.108 /home/saulius/struct/cod/hkl/2/2017369.hkl
535975 7.980 /home/saulius/struct/cod/hkl/2/2103255.hkl
534549 7.319 /home/saulius/struct/cod/hkl/2/2016503.hkl
533972 7.947 /home/saulius/struct/cod/hkl/2/2229162.hkl
531912 7.931 /home/saulius/struct/cod/hkl/2/2228724.hkl
525502 7.328 /home/saulius/struct/cod/hkl/2/2224979.hkl
525441 7.575 /home/saulius/struct/cod/hkl/2/2225757.hkl
522069 7.819 /home/saulius/struct/cod/hkl/2/2221900.hkl
519711 7.405 /home/saulius/struct/cod/hkl/2/2225100.hkl
519420 7.375 /home/saulius/struct/cod/hkl/2/2225124.hkl
519077 7.310 /home/saulius/struct/cod/hkl/2/2226726.hkl
518183 8.120 /home/saulius/struct/cod/hkl/2/2103705.hkl
516898 7.611 /home/saulius/struct/cod/hkl/2/2220643.hkl
514259 8.992 /home/saulius/struct/cod/hkl/2/2103932.hkl
513054 7.272 /home/saulius/struct/cod/hkl/2/2225125.hkl
511858 7.508 /home/saulius/struct/cod/hkl/2/2218264.hkl
511647 7.510 /home/saulius/struct/cod/hkl/2/2220097.hkl
510976 7.306 /home/saulius/struct/cod/hkl/2/2228062.hkl
508584 7.500 /home/saulius/struct/cod/hkl/2/2104200.hkl
507763 7.187 /home/saulius/struct/cod/hkl/2/2218313.hkl
507438 7.817 /home/saulius/struct/cod/hkl/2/2226489.hkl
504780 7.389 /home/saulius/struct/cod/hkl/2/2227755.hkl
502771 7.124 /home/saulius/struct/cod/hkl/2/2218194.hkl
502480 7.028 /home/saulius/struct/cod/hkl/2/2219121.hkl
498887 7.420 /home/saulius/struct/cod/hkl/2/2017536.hkl
497593 6.793 /home/saulius/struct/cod/hkl/2/2226290.hkl
497499 7.145 /home/saulius/struct/cod/hkl/2/2217963.hkl
496484 7.142 /home/saulius/struct/cod/hkl/2/2218717.hkl
495061 7.130 /home/saulius/struct/cod/hkl/2/2218106.hkl
493799 7.348 /home/saulius/struct/cod/hkl/2/2222400.hkl
493602 7.105 /home/saulius/struct/cod/hkl/2/2224765.hkl
492603 6.340 /home/saulius/struct/cod/hkl/2/2226773.hkl
492555 7.697 /home/saulius/struct/cod/hkl/2/2222763.hkl
492501 6.665 /home/saulius/struct/cod/hkl/2/2221160.hkl
491773 7.216 /home/saulius/struct/cod/hkl/2/2225099.hkl
491504 7.013 /home/saulius/struct/cod/hkl/2/2223638.hkl
490637 7.357 /home/saulius/struct/cod/hkl/2/2228876.hkl
487813 6.867 /home/saulius/struct/cod/hkl/2/2218093.hkl
485458 7.021 /home/saulius/struct/cod/hkl/2/2225541.hkl
483907 7.450 /home/saulius/struct/cod/hkl/2/2229171.hkl
483379 7.494 /home/saulius/struct/cod/hkl/2/2224041.hkl
480665 7.088 /home/saulius/struct/cod/hkl/2/2104236.hkl
476539 7.555 /home/saulius/struct/cod/hkl/2/2221253.hkl
474862 6.699 /home/saulius/struct/cod/hkl/2/2229232.hkl
473684 7.501 /home/saulius/struct/cod/hkl/2/2104811.hkl
471991 7.467 /home/saulius/struct/cod/hkl/2/2224855.hkl
471926 6.235 /home/saulius/struct/cod/hkl/2/2017827.hkl
471144 7.130 /home/saulius/struct/cod/hkl/2/2224691.hkl
468546 8.179 /home/saulius/struct/cod/hkl/2/2104870.hkl
468231 7.871 /home/saulius/struct/cod/hkl/2/2224210.hkl
462297 6.562 /home/saulius/struct/cod/hkl/2/2222471.hkl
461111 7.478 /home/saulius/struct/cod/hkl/2/2220629.hkl
460650 6.672 /home/saulius/struct/cod/hkl/2/2226576.hkl
460529 6.315 /home/saulius/struct/cod/hkl/2/2221134.hkl
460430 7.042 /home/saulius/struct/cod/hkl/2/2225412.hkl
459073 7.943 /home/saulius/struct/cod/hkl/2/2104467.hkl
459071 6.228 /home/saulius/struct/cod/hkl/2/2219128.hkl
457239 6.509 /home/saulius/struct/cod/hkl/2/2222188.hkl
456789 6.935 /home/saulius/struct/cod/hkl/2/2224470.hkl
455896 6.386 /home/saulius/struct/cod/hkl/2/2226295.hkl
455497 7.053 /home/saulius/struct/cod/hkl/2/2228889.hkl
455330 6.247 /home/saulius/struct/cod/hkl/2/2226007.hkl
455299 6.663 /home/saulius/struct/cod/hkl/2/2228445.hkl
453868 6.172 /home/saulius/struct/cod/hkl/2/2104338.hkl
453623 6.767 /home/saulius/struct/cod/hkl/2/2227330.hkl
452767 6.223 /home/saulius/struct/cod/hkl/2/2104339.hkl
452729 6.765 /home/saulius/struct/cod/hkl/2/2219581.hkl
451333 6.491 /home/saulius/struct/cod/hkl/2/2229143.hkl
450331 6.914 /home/saulius/struct/cod/hkl/2/2223618.hkl
447370 6.082 /home/saulius/struct/cod/hkl/2/2104342.hkl
446976 6.364 /home/saulius/struct/cod/hkl/2/2227267.hkl
446821 5.984 /home/saulius/struct/cod/hkl/2/2222754.hkl
446450 5.940 /home/saulius/struct/cod/hkl/2/2221812.hkl
445910 6.048 /home/saulius/struct/cod/hkl/2/2104341.hkl
445514 7.124 /home/saulius/struct/cod/hkl/2/2229209.hkl
