2018894	O	3.0485	2.2868	1.5463	0.8670	13.2771	5.7011	0.3239	32.9089	0.2508	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2018894	Cl	11.4604	7.1964	6.2556	1.6455	0.0104	1.1662	18.5194	47.7784	-9.5574	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2019502	Si	4.43918	3.20345	1.19453	0.41653	1.64167	3.43757	0.21490	6.65365	0.74630	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2019502	Al	4.17448	3.38760	1.20296	0.52814	1.93816	4.14553	0.22875	8.28524	0.70679	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2019502	O	4.75800	3.63700	0.00000	0.00000	7.83100	30.05000	0.00000	0.00000	1.59400	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2019502	K	7.95780	7.49170	6.35900	1.19150	12.63310	0.76740	-0.00200	31.91280	-4.99780	International_Tables_for_Crystallography_Vol.C(1991)_Tables_6.1.1.4_and_6.1.1.5
2018660	Cl	18.2915	0.00660	7.20840	1.17170	6.53370	19.5424	2.33860	60.4486	-16.378	International_Tables_Vol_C
2018660	C	2.31000	20.8439	1.02000	10.2075	1.58860	0.56870	0.86500	51.6512	0.21560	International_Tables_Vol_C
2018660	N	12.2126	0.00570	3.13220	9.89330	2.01250	28.9975	1.16630	0.58260	-11.529	International_Tables_Vol_C
2018660	H	0.49300	10.5109	0.32291	26.1257	0.14019	3.14236	0.04081	57.7997	0.00304	International_Tables_Vol_C
2018660	Au	30.6886	1.21990	16.9029	6.82872	12.7801	0.21287	6.52354	18.6590	9.09680	International_Tables_Vol_C
2018659	Cu	11.8168	3.37484	7.11181	0.24408	5.78135	7.98760	1.14523	19.8970	1.14431	International_Tables_Vol_C
2018659	N	12.2126	0.00570	3.13220	9.89330	2.01250	28.9975	1.16630	0.58260	-11.529	International_Tables_Vol_C
2018659	C	2.31000	20.8439	1.02000	10.2075	1.58860	0.56870	0.86500	51.6512	0.21560	International_Tables_Vol_C
2018659	H	0.49300	10.5109	0.32291	26.1257	0.14019	3.14236	0.04081	57.7997	0.00304	International_Tables_Vol_C
2018659	Cl	18.2915	0.00660	7.20840	1.17170	6.53370	19.5424	2.33860	60.4486	-16.378	International_Tables_Vol_C
2019615	C	2.3100	1.0200	1.5886	0.8650	20.8439	10.2075	0.5687	51.6512	0.2156	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2019615	H	0.4930	0.3229	0.1402	0.0408	10.5109	26.1257	3.1424	57.7998	0.0030	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2019615	Cl	11.4604	7.1964	6.2556	1.6455	0.0104	1.1662	18.5194	47.7784	-9.5574	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2019615	N	12.2126	3.1322	2.0125	1.1663	0.0057	9.8933	28.9975	0.5826	-11.5290	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2019615	O	3.0485	2.2868	1.5463	0.8670	13.2771	5.7011	0.3239	32.9089	0.2508	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2018245	C	2.31000	20.8439	1.02000	10.2075	1.58860	0.56870	0.86500	51.6512	0.21560	International_Tables_Vol_C
2018245	N	12.2126	0.00570	3.13220	9.89330	2.01250	28.9975	1.16630	0.58260	-11.529	International_Tables_Vol_C
2018245	O	3.04850	13.2771	2.28680	5.70110	1.54630	0.32390	0.86700	32.9089	0.25080	International_Tables_Vol_C
2018245	H	0.49300	10.5109	0.32291	26.1257	0.14019	3.14236	0.04081	57.7997	0.00304	International_Tables_Vol_C
2018270	C	2.31000	20.8439	1.02000	10.2075	1.58860	0.56870	0.86500	51.6512	0.21560	International_Tables_Vol_C
2018270	N	12.2126	0.00570	3.13220	9.89330	2.01250	28.9975	1.16630	0.58260	-11.529	International_Tables_Vol_C
2018270	O	3.04850	13.2771	2.28680	5.70110	1.54630	0.32390	0.86700	32.9089	0.25080	International_Tables_Vol_C
2018270	H	0.49300	10.5109	0.32291	26.1257	0.14019	3.14236	0.04081	57.7997	0.00304	International_Tables_Vol_C
2018950	C	2.3100	1.0200	1.5886	0.8650	20.8439	10.2075	0.5687	51.6512	0.2156	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2018950	H	0.4930	0.3229	0.1402	0.0408	10.5109	26.1257	3.1424	57.7998	0.0030	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2018950	N	12.2126	3.1322	2.0125	1.1663	0.0057	9.8933	28.9975	0.5826	-11.5290	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2018950	O	3.0485	2.2868	1.5463	0.8670	13.2771	5.7011	0.3239	32.9089	0.2508	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
2018950	F	3.5392	2.6412	1.5170	1.0243	10.2825	4.2944	0.2615	26.1476	0.2776	International_Tables_Vol_C_4.2.6.8_and_6.1.1.4
