../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011879.cif: NOTE, _chemical_melting_point value '249\%C' changed to '522.15' - converted between degrees Celsius(C) and Kelvins(K), value should be numeric, permitted range [0.0;+inf] given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011881.cif: NOTE, _chemical_melting_point value '271\%' changed to '544.15' - converted between degrees Celsius(C) and Kelvins(K), value should be numeric, permitted range [0.0;+inf] given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011885.cif: WARNING, _chemical_melting_point value is 'substance decomposes befor melting', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011898.cif: NOTE, _chemical_melting_point value '148\% C' changed to '421.15' - converted between degrees Celsius(C) and Kelvins(K), value should be numeric, permitted range [0.0;+inf] given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011970.cif: WARNING, _chemical_melting_point value is 'decomposes before melting', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011995.cif: NOTE, _chemical_melting_point value '437-438' changed to '437.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011996.cif: NOTE, _chemical_melting_point value '448-449' changed to '448.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011997.cif: NOTE, _chemical_melting_point value '396-397' changed to '396.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011998.cif: NOTE, _chemical_melting_point value '454-455.5' changed to '454.8(8)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2011999.cif: NOTE, _chemical_melting_point value '441.5-443' changed to '442.2(8)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012013.cif: NOTE, _chemical_melting_point value '490-491' changed to '490.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012014.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_melting_point_gt' since the value specified 'more than' ('>') acertain temperature. Value '>673' changed to '673' - value should be numeric, i.e. 'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012015.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_melting_point_gt' since the value specified 'more than' ('>') acertain temperature. Value '>673' changed to '673' - value should be numeric, i.e. 'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012017.cif: NOTE, _chemical_melting_point value '358-360' changed to '359.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012038.cif: NOTE, _chemical_melting_point value '446-448 K' changed to '447.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012045.cif: NOTE, _chemical_melting_point value '445-449' changed to '447(2)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012076.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '242\%C (dec.)'. Value changed to '515.15' - converted between degrees Celsius(C) and Kelvins(K).
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012084.cif: NOTE, _chemical_melting_point value '353-356 K' changed to '354.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012085.cif: NOTE, _chemical_melting_point value '356-358 K' changed to '357.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012103.cif: WARNING, _chemical_melting_point value is 'dehydrated', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012104.cif: NOTE, _chemical_melting_point value '428(1) K' changed to '428.0(10)' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012105.cif: NOTE, _chemical_melting_point value '425(1) K' changed to '425.0(10)' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012106.cif: NOTE, _chemical_melting_point value '418(1) K' changed to '418.0(10)' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012123.cif: NOTE, _chemical_melting_point value '478-479' changed to '478.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012124.cif: NOTE, _chemical_melting_point value '600-602' changed to '601.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012128.cif: NOTE, _chemical_melting_point value '129-130' changed to '129.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012186.cif: NOTE, _chemical_melting_point value '503-505 K' changed to '504.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012197.cif: NOTE, _chemical_melting_point value '167\%C' changed to '440.15' - converted between degrees Celsius(C) and Kelvins(K), value should be numeric, permitted range [0.0;+inf] given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012198.cif: NOTE, _chemical_melting_point value '172\%C' changed to '445.15' - converted between degrees Celsius(C) and Kelvins(K), value should be numeric, permitted range [0.0;+inf] given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012218.cif: WARNING, _chemical_melting_point value is 'dehydratated', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012219.cif: NOTE, _chemical_melting_point value '419-420' changed to '419.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012220.cif: NOTE, _chemical_melting_point value '435-437' changed to '436.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012221.cif: NOTE, _chemical_melting_point value '406.0-406.5' changed to '406.2(3)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012222.cif: NOTE, _chemical_melting_point value '436-438' changed to '437.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012223.cif: NOTE, _chemical_melting_point value '468-469' changed to '468.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012227.cif: NOTE, _chemical_melting_point value '386-387' changed to '386.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012228.cif: NOTE, _chemical_melting_point value '426K' changed to '426' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012245.cif: NOTE, _chemical_melting_point value '377--379K' changed to '378.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012267.cif: NOTE, _chemical_melting_point value '497-499 K' changed to '498.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012268.cif: NOTE, _chemical_melting_point value '473-476 K' changed to '474.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012347.cif: NOTE, _chemical_melting_point value 'not recorded' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012351.cif: NOTE, _chemical_melting_point value '403-404' changed to '403.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012355.cif: NOTE, _chemical_melting_point value '449-451 K' changed to '450.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012379.cif: NOTE, _chemical_melting_point value '389-392' changed to '390.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012380.cif: NOTE, _chemical_melting_point value '383-385' changed to '384.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012381.cif: NOTE, _chemical_melting_point value '427-428K' changed to '427.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012384.cif: NOTE, _chemical_melting_point value '453K' changed to '453' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012393.cif: WARNING, _chemical_melting_point value is 'dehydratated', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012423.cif: NOTE, _chemical_melting_point value '425K' changed to '425' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012437.cif: NOTE, _chemical_melting_point value '400K' changed to '400' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012440.cif: WARNING, _chemical_melting_point value is 'decomposition', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012453.cif: NOTE, _chemical_melting_point value '454--455' changed to '454.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012462.cif: NOTE, _chemical_melting_point value '455K' changed to '455' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012466.cif: NOTE, _chemical_melting_point value '490.5-492.5K' changed to '491.5(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012497.cif: WARNING, _chemical_melting_point value is 'decomposition', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012499.cif: NOTE, _chemical_melting_point value '312-314' changed to '313.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012515.cif: NOTE, _chemical_melting_point value '466K' changed to '466' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012516.cif: NOTE, _chemical_melting_point value '476K' changed to '476' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012522.cif: NOTE, _chemical_melting_point value '435K' changed to '435' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012536.cif: NOTE, _chemical_melting_point value '480K' changed to '480' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012576.cif: NOTE, _chemical_melting_point value '48-49\% C' changed to '321.6(5)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012584.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '515K (decompose)'.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012602.cif: NOTE, _chemical_melting_point value '431K' changed to '431' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012604.cif: NOTE, _chemical_melting_point value '385-387' changed to '386.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012606.cif: NOTE, _chemical_melting_point value '394.8-396.2' changed to '395.5(7)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012634.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_melting_point_gt' since the value specified 'more than' ('>') acertain temperature. Value '>517' changed to '517' - value should be numeric, i.e. 'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012645.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '324 (decomp.)'.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012668.cif: NOTE, _chemical_melting_point value '578-580' changed to '579.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012669.cif: NOTE, _chemical_melting_point value '618.9-619.4' changed to '619.1(3)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012670.cif: NOTE, _chemical_melting_point value '468.4-469.7' changed to '469.0(7)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012677.cif: NOTE, _chemical_melting_point value '382(1)K' changed to '382.0(10)' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012701.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_melting_point_gt' since the value specified 'more than' ('>') acertain temperature. Value '>513' changed to '513' - value should be numeric, i.e. 'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012730.cif: NOTE, _chemical_melting_point value '165-167' changed to '166.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012768.cif: WARNING, _chemical_melting_point value is 'dehydrated', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012873.cif: WARNING, _chemical_melting_point value is 'dehydrated', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012894.cif: NOTE, _chemical_melting_point value '453K' changed to '453' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012897.cif: NOTE, _chemical_melting_point value '439(1)K' changed to '439.0(10)' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012898.cif: NOTE, _chemical_melting_point value '456(1)K' changed to '456.0(10)' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2012939.cif: WARNING, _chemical_melting_point value is 'decomp. > 473', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013021.cif: NOTE, _chemical_melting_point value '328-331' changed to '329.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013022.cif: NOTE, _chemical_melting_point value '360-362 K' changed to '361.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013023.cif: NOTE, _chemical_melting_point value '361-363 K' changed to '362.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013037.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as 'decomp. 1053 K'.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013043.cif: WARNING, _chemical_melting_point value is 'dehydratated', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013100.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_melting_point_gt' since the value specified 'more than' ('>') acertain temperature. Value '>583' changed to '583' - value should be numeric, i.e. 'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013113.cif: NOTE, _chemical_melting_point value '466--467 K' changed to '466.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013123.cif: NOTE, _chemical_melting_point value '138-140' changed to '139.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013156.cif: WARNING, _chemical_melting_point value is 'decomposition', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013191.cif: NOTE, _chemical_melting_point value '447.0-448.5' changed to '447.8(8)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013193.cif: NOTE, _chemical_melting_point value '508-510 K' changed to '509.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013221.cif: WARNING, _chemical_melting_point value is 'decomposition, greater than 373K', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013222.cif: WARNING, _chemical_melting_point value is 'decomposition, greater than 373K', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013255.cif: NOTE, _chemical_melting_point value '362-364 K' changed to '363.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013263.cif: NOTE, _chemical_melting_point value '384-385' changed to '384.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013264.cif: NOTE, _chemical_melting_point value '136-137C' changed to '409.6(5)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013265.cif: NOTE, _chemical_melting_point value '122-124_C' changed to '396.1(10)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013266.cif: NOTE, _chemical_melting_point value '96-98_C' changed to '370.1(10)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013267.cif: NOTE, _chemical_melting_point value '187-189_C' changed to '461.1(10)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013290.cif: WARNING, _chemical_melting_point value is 'sublimation', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013291.cif: WARNING, _chemical_melting_point value is 'sublimation', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013292.cif: WARNING, _chemical_melting_point value is 'sublimation', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013322.cif: NOTE, _chemical_melting_point value '170-172' changed to '171.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013323.cif: NOTE, _chemical_melting_point value '108-110' changed to '109.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013330.cif: NOTE, _chemical_melting_point value '517(2)K' changed to '517(2)' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013331.cif: NOTE, _chemical_melting_point value '462(1)K' changed to '462.0(10)' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013332.cif: WARNING, _chemical_melting_point value is 'C13 H21 N O4', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013336.cif: WARNING, _chemical_melting_point value is 'decomposition', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013339.cif: NOTE, _chemical_melting_point value '422-423' changed to '422.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013345.cif: NOTE, _chemical_melting_point value '182-184 \%C' changed to '456.1(10)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013347.cif: NOTE, _chemical_melting_point value '508 K' changed to '508' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013375.cif: NOTE, _chemical_melting_point value '309-311K' changed to '310.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013376.cif: NOTE, _chemical_melting_point value '406-408K' changed to '407.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013383.cif: NOTE, _chemical_melting_point value 'unknown' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013384.cif: NOTE, _chemical_melting_point value 'unknown' changed to '?' - value is undefined or not given.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013412.cif: NOTE, _chemical_melting_point value '410-411' changed to '410.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013438.cif: NOTE, _chemical_melting_point value '470 - 472 K' changed to '471.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013447.cif: NOTE, _chemical_melting_point value '139-140\%C' changed to '412.6(5)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013490.cif: NOTE, _chemical_melting_point value '481.1-482.7' changed to '481.9(8)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013588.cif: NOTE, _chemical_melting_point value '222-224\%C' changed to '496.1(10)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013589.cif: NOTE, _chemical_melting_point value '415-417' changed to '416.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013590.cif: NOTE, _chemical_melting_point value '454-455' changed to '454.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013591.cif: NOTE, _chemical_melting_point value '422-423' changed to '422.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013611.cif: NOTE, '_chemical_melting_point' tag changed to '_chemical_temperature_decomposition' since the value is given as '478(2) - decomposition'.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013622.cif: NOTE, _chemical_melting_point value '416-419 K' changed to '417.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013623.cif: NOTE, _chemical_melting_point value '459-461 K' changed to '460.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013624.cif: NOTE, _chemical_melting_point value '342-344 K' changed to '343.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013776.cif: NOTE, _chemical_melting_point value '224-226\% C' changed to '498.1(10)' - converted between degrees Celsius(C) and Kelvins(K), took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013832.cif: NOTE, _chemical_melting_point value '367-369' changed to '368.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013833.cif: NOTE, _chemical_melting_point value '366-367' changed to '366.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013840.cif: NOTE, _chemical_melting_point value '1373K' changed to '1373' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013899.cif: NOTE, _chemical_melting_point value '399-401' changed to '400.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013905.cif: NOTE, _chemical_melting_point value '431-432.5' changed to '431.8(8)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013928.cif: NOTE, _chemical_melting_point value '417--420' changed to '418.5(15)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013929.cif: NOTE, _chemical_melting_point value '381--383' changed to '382.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013938.cif: WARNING, _chemical_melting_point value is 'decomposes at about 483 K to CuSCN', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013984.cif: NOTE, _chemical_melting_point value '424-426' changed to '425.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013985.cif: NOTE, _chemical_melting_point value '479-481' changed to '480.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013988.cif: NOTE, _chemical_melting_point value '464-466' changed to '465.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2013989.cif: NOTE, _chemical_melting_point value '504-506' changed to '505.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014027.cif: NOTE, _chemical_melting_point value '413K' changed to '413' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014135.cif: NOTE, _chemical_melting_point value '129-130' changed to '129.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014152.cif: NOTE, _chemical_melting_point value '377.7-379.2' changed to '378.4(8)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014181.cif: WARNING, _chemical_melting_point value is 'loses the I~2~ molecule', it should be numeric, i.e.'FLOAT or 'INT', permitted range [0.0;+inf], given in Kelvins(K) without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014222.cif: NOTE, _chemical_melting_point value '473 K' changed to '473' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014223.cif: NOTE, _chemical_melting_point value '512.5 K' changed to '512.5' - value should be numeric, i.e.'FLOAT or 'INT' without temperature units.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014255.cif: NOTE, _chemical_melting_point value '358-359 K' changed to '358.5(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014256.cif: NOTE, _chemical_melting_point value '357-359 K' changed to '358.0(10)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014278.cif: NOTE, _chemical_melting_point value '501.7--503.3' changed to '502.5(8)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014279.cif: NOTE, _chemical_melting_point value '505.2--506.9' changed to '506.0(8)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014280.cif: NOTE, _chemical_melting_point value '504.8--507.4' changed to '506.1(13)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014281.cif: NOTE, _chemical_melting_point value '484.5--488.1' changed to '486.3(18)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014288.cif: NOTE, _chemical_melting_point value '454.6--454.7' changed to '454.65(5)' - took average value and fixed precision.
../perl-scripts/cif_fix_values: inputs/cod/cif/2/2014289.cif: NOTE, _chemical_melting_point value '475.7--478.7' changed to '477.2(15)' - took average value and fixed precision.
